LEAID	LEA_NAME	ST_NAME	LEA_CWIFTEST	LEA_CWIFTSE
3010290	Fairview High School District	Montana	0.774	0.033
3010530	Fergus High School District	Montana	0.649	0.055
3010800	Fishtail Elementary School District	Montana	0.741	0.053
3010820	Wise River Elementary School District	Montana	0.731	0.03
3010920	Evergreen Elementary School District	Montana	0.83	0.031
3010950	Olney-Bissell Elementary School District	Montana	0.83	0.031
3011100	Florence-Carlton K-12 Schools	Montana	0.742	0.025
3011160	Forsyth Elementary School District	Montana	0.814	0.033
3011190	Forsyth High School District	Montana	0.814	0.033
3011240	Fort Benton Elementary School District	Montana	0.724	0.051
3011260	Fort Benton High School District	Montana	0.724	0.051
3011340	Fortine Elementary School District	Montana	0.83	0.031
3011420	Frazer Elementary School District	Montana	0.774	0.033
3011460	Frazer High School District	Montana	0.774	0.033
3011520	Frenchtown K-12 Schools	Montana	0.795	0.015
3011550	Froid Elementary School District	Montana	0.774	0.033
3011580	Froid High School District	Montana	0.774	0.033
3011650	Fromberg K-12 Schools	Montana	0.741	0.053
3011670	Frontier Elementary School District	Montana	0.774	0.033
3011730	Galata Elementary School District	Montana	0.724	0.051
3011790	Gallatin Gateway Elementary School District	Montana	0.824	0.014
3011820	Gardiner Elementary School District	Montana	0.741	0.053
3011850	Gardiner High School District	Montana	0.741	0.053
3011880	Garfield County High School District	Montana	0.774	0.033
3011990	Ross Elementary School District	Montana	0.774	0.033
3012060	Sand Springs Elementary School District	Montana	0.774	0.033
3012210	Geraldine K-12 Schools	Montana	0.724	0.051
3012270	Geyser Elementary School District	Montana	0.649	0.055
3012300	Geyser High School District	Montana	0.649	0.055
3012350	Gildford Colony Elementary School District	Montana	0.788	0.059
3012420	Glasgow K-12 Schools	Montana	0.774	0.033
3012510	Glendive Elementary School District	Montana	0.774	0.033
3012570	Gold Creek Elementary School District	Montana	0.731	0.03
3012600	Golden Ridge Elementary School District	Montana	0.724	0.051
3012840	Philipsburg K-12 Schools	Montana	0.731	0.03
3012900	Grant Elementary School District	Montana	0.731	0.03
3012960	Grass Range Elementary School District	Montana	0.649	0.055
3012990	Grass Range High School District	Montana	0.649	0.055
3013040	Great Falls Elementary School District	Montana	0.844	0.025
3013050	Great Falls High School District	Montana	0.844	0.025
3013110	Greenfield Elementary School District	Montana	0.724	0.051
3013140	Greycliff Elementary School District	Montana	0.649	0.055
3013200	Hall Elementary School District	Montana	0.731	0.03
3013260	Hamilton K-12 Schools	Montana	0.731	0.03
3013280	Hawks Home Elementary School District	Montana	0.814	0.033
3013310	Hardin Elementary School District	Montana	0.814	0.033
3013340	Hardin High School District	Montana	0.814	0.033
3013360	Plenty Coups High School District	Montana	0.814	0.033
3013395	Harlem Elementary School District	Montana	0.788	0.059
3013400	Harlem High School District	Montana	0.788	0.059
3013440	Harlowton Elementary School District	Montana	0.649	0.055
3013470	Harlowton High School District	Montana	0.649	0.055
3013530	Harrison K-12 Schools	Montana	0.731	0.03
3013560	Havre Elementary School District	Montana	0.788	0.059
3013590	Havre High School District	Montana	0.788	0.059
3013660	Hays-Lodge Pole K-12 Schools	Montana	0.788	0.059
3013800	Helena Flats Elementary School District	Montana	0.83	0.031
3013830	Helena High School District	Montana	0.81	0.017
3013860	Hellgate Elementary School District	Montana	0.795	0.015
3013890	Helmville Elementary School District	Montana	0.731	0.03
3014070	Highwood K-12 Schools	Montana	0.724	0.051
3014150	Cottonwood Elementary School District	Montana	0.788	0.059
3014340	Hinsdale Elementary School District	Montana	0.774	0.033
3014370	Hinsdale High School District	Montana	0.774	0.033
3014430	Hobson K-12 Schools	Montana	0.649	0.055
3014640	Hot Springs K-12 Schools	Montana	0.769	0.044
3014700	Huntley Project K-12 Schools	Montana	0.879	0.014
3014760	Hysham K-12 Schools	Montana	0.814	0.033
3014820	Independent Elementary School District	Montana	0.879	0.014
3015060	Jackson Elementary School District	Montana	0.731	0.03
3015120	Jefferson High School District	Montana	0.649	0.055
3015200	Joliet Elementary School District	Montana	0.741	0.053
3015260	Joliet High School District	Montana	0.741	0.053
3015340	Jordan Elementary School District	Montana	0.774	0.033
3015360	Judith Gap Elementary School District	Montana	0.649	0.055
3015390	Judith Gap High School District	Montana	0.649	0.055
3015420	Flathead High School District	Montana	0.83	0.031
3015450	Kalispell Elementary School District	Montana	0.83	0.031
3015510	Kester Elementary School District	Montana	0.774	0.033
3015570	Kila Elementary School District	Montana	0.83	0.031
3015610	King Colony Elementary School District	Montana	0.649	0.055
3015640	Kircher Elementary School District	Montana	0.814	0.033
3015690	Knees Elementary School District	Montana	0.724	0.051
3015900	Upper West Shore Elementary School District	Montana	0.769	0.044
3015930	Swan Lake-Salmon Elementary School District	Montana	0.769	0.044
3015990	Lambert Elementary School District	Montana	0.774	0.033
3016020	Lambert High School District	Montana	0.774	0.033
3016050	Lame Deer Elementary School District	Montana	0.814	0.033
3016110	La Motte Elementary School District	Montana	0.824	0.014
3016200	Laurel Elementary School District	Montana	0.875	0.014
3016230	Laurel High School District	Montana	0.879	0.014
3016290	Lavina K-12 Schools	Montana	0.649	0.055
3016360	Lennep Elementary School District	Montana	0.649	0.055
3016490	Lewistown Elementary School District	Montana	0.649	0.055
3016530	Libby K-12 Schools	Montana	0.83	0.031
3016710	Lima K-12 Schools	Montana	0.731	0.03
3016770	Lincoln County High School District	Montana	0.83	0.031
3016810	Lincoln K-12 Schools	Montana	0.81	0.017
3016880	Livingston Elementary School District	Montana	0.741	0.053
3016950	Lockwood Elementary School District	Montana	0.879	0.014
3017010	Lodge Grass Elementary School District	Montana	0.814	0.033
3017040	Lodge Grass High School District	Montana	0.814	0.033
3017130	Lolo Elementary School District	Montana	0.795	0.015
3017190	Lone Rock Elementary School District	Montana	0.731	0.03
3017340	Lustre Elementary School District	Montana	0.774	0.033
3017370	Luther Elementary School District	Montana	0.741	0.053
3017460	Alder Elementary School District	Montana	0.731	0.03
3017520	Malmborg Elementary School District	Montana	0.824	0.014
3017580	Malta K-12 Schools	Montana	0.774	0.033
3017610	Manhattan Elementary School District	Montana	0.824	0.014
3017640	Manhattan High School District	Montana	0.824	0.014
3017700	Marion Elementary School District	Montana	0.83	0.031
3018060	McLeod Elementary School District	Montana	0.649	0.055
3018170	Medicine Lake K-12 Schools	Montana	0.774	0.033
3018210	Melrose Elementary School District	Montana	0.811	0.04
3018240	Melstone Elementary School District	Montana	0.779	0.027
3018270	Melstone High School District	Montana	0.776	0.031
3018290	Melville Elementary School District	Montana	0.649	0.055
3018410	Miles City Elementary School District	Montana	0.814	0.033
3018540	Missoula High School District	Montana	0.795	0.015
3018570	Missoula Elementary School District	Montana	0.795	0.015
3018660	Molt Elementary School District	Montana	0.82	0.026
3018750	Monforton Elementary School District	Montana	0.824	0.014
3018780	Montana City Elementary School District	Montana	0.649	0.055
3018870	Moore Elementary School District	Montana	0.649	0.055
3018900	Moore High School District	Montana	0.649	0.055
3018960	Morin Elementary School District	Montana	0.879	0.014
3019170	Nashua K-12 Schools	Montana	0.774	0.033
3019310	North Harlem Colony Elementary School District	Montana	0.788	0.059
3019500	Noxon High School District	Montana	0.769	0.044
3019530	Nye Elementary School District	Montana	0.741	0.053
3019740	Opheim K-12 Schools	Montana	0.774	0.033
3019950	Ovando Elementary School District	Montana	0.731	0.03
3019980	Paradise Elementary School District	Montana	0.769	0.044
3020040	Park City Elementary School District	Montana	0.741	0.053
3020070	Park City High School District	Montana	0.741	0.053
3020100	Park High School District	Montana	0.741	0.053
3020170	Pass Creek Elementary School District	Montana	0.824	0.014
3020240	Pendroy Elementary School District	Montana	0.724	0.051
3020670	Pine Creek Elementary School District	Montana	0.741	0.053
3020690	Pine Grove Elementary School District	Montana	0.774	0.033
3020790	Pioneer Elementary School District	Montana	0.879	0.014
3020820	Plains Elementary School District	Montana	0.769	0.044
3020850	Plains High School District	Montana	0.769	0.044
3020880	Pleasant Valley Elementary School District	Montana	0.83	0.031
3020960	Plentywood K-12 Schools	Montana	0.774	0.033
3021000	Plevna K-12 Schools	Montana	0.814	0.033
3021030	Polaris Elementary School District	Montana	0.731	0.03
3021060	Polson Elementary School District	Montana	0.769	0.044
3021090	Polson High School District	Montana	0.769	0.044
3021150	Miami Elementary School District	Montana	0.724	0.051
3021240	Poplar Elementary School District	Montana	0.774	0.033
3021270	Poplar High School District	Montana	0.774	0.033
3021330	Potomac Elementary School District	Montana	0.795	0.015
3021450	Powell County High School District	Montana	0.731	0.03
3021480	Garrison Elementary School District	Montana	0.731	0.03
3021510	Power Elementary School District	Montana	0.724	0.051
3021540	Power High School District	Montana	0.724	0.051
3021720	Pryor Elementary School District	Montana	0.814	0.033
3021850	Ramsay Elementary School District	Montana	0.811	0.04
3021870	Rapelje Elementary School District	Montana	0.741	0.053
3021900	Rapelje High School District	Montana	0.741	0.053
3021960	Rau Elementary School District	Montana	0.774	0.033
3022080	Red Lodge Elementary School District	Montana	0.741	0.053
3022110	Red Lodge High School District	Montana	0.741	0.053
3022230	Reedpoint Elementary School District	Montana	0.708	0.038
3022260	Reedpoint High School District	Montana	0.724	0.043
3022290	Reichle Elementary School District	Montana	0.731	0.03
3022370	Richey Elementary School District	Montana	0.774	0.033
3022410	Richey High School District	Montana	0.774	0.033
3022710	Roberts K-12 Schools	Montana	0.741	0.053
3022750	Rocky Boy Elementary School District	Montana	0.76	0.038
3022790	Ronan Elementary School District	Montana	0.769	0.044
3022800	Ronan High School District	Montana	0.769	0.044
3022920	Rosebud K-12	Montana	0.814	0.033
3023040	Roundup Elementary School District	Montana	0.774	0.033
3023070	Roundup High School District	Montana	0.774	0.033
3023160	Roy K-12 Schools	Montana	0.649	0.055
3023340	Ryegate K-12 Schools	Montana	0.649	0.055
3023370	Saco Elementary School District	Montana	0.774	0.033
3023400	Saco High School District	Montana	0.774	0.033
3023520	Savage Elementary School District	Montana	0.774	0.033
3023550	Savage High School District	Montana	0.774	0.033
3023670	Scobey K-12 Schools	Montana	0.774	0.033
3023730	Seeley Lake Elementary School District	Montana	0.795	0.015
3023850	Shawmut Elementary School District	Montana	0.649	0.055
3023900	Shelby Elementary School District	Montana	0.724	0.051
3023910	Shelby High School District	Montana	0.724	0.051
3023940	Shepherd Elementary School District	Montana	0.879	0.014
3023970	Shepherd High School District	Montana	0.879	0.014
3024150	Sheridan Elementary School District	Montana	0.731	0.03
3024180	Sheridan High School District	Montana	0.731	0.03
3024200	Sidney Elementary School District	Montana	0.774	0.033
3024230	Sidney High School District	Montana	0.774	0.033
3024300	Sun River Valley Elementary School District	Montana	0.844	0.025
3024330	Simms High School District	Montana	0.844	0.025
3024690	Spring Creek Colony Elementary School District	Montana	0.649	0.055
3024780	Springdale Elementary School District	Montana	0.735	0.049
3024810	Springhill Elementary School District	Montana	0.824	0.014
3024930	St. Regis K-12 Schools	Montana	0.795	0.015
3024990	Stanford K-12 Schools	Montana	0.649	0.055
3025020	Stevensville Elementary School District	Montana	0.731	0.03
3025050	Stevensville High School District	Montana	0.731	0.03
3025130	Centerville Elementary School District	Montana	0.844	0.025
3025140	Centerville High School District	Montana	0.844	0.025
3025320	Sunburst K-12 Schools	Montana	0.724	0.051
3025380	Sunset Elementary School District	Montana	0.795	0.015
3025470	Superior K-12 Schools	Montana	0.795	0.015
3025500	Swan River Elementary School District	Montana	0.83	0.031
3025530	Swan Valley Elementary School District	Montana	0.795	0.015
3025560	Sweet Grass County High School District	Montana	0.649	0.055
3025890	Target Range Elementary School District	Montana	0.795	0.015
3025950	Terry K-12 Schools	Montana	0.774	0.033
3026070	Thompson Falls Elementary School District	Montana	0.769	0.044
3026100	Thompson Falls High School District	Montana	0.769	0.044
3026160	Three Forks Elementary School District	Montana	0.792	0.013
3026190	Three Forks High School District	Montana	0.798	0.013
3026400	Trail Creek Elementary School District	Montana	0.814	0.033
3026460	Trego Elementary School District	Montana	0.83	0.031
3026490	Trinity Elementary School District	Montana	0.81	0.017
3026520	Trout Creek Elementary School District	Montana	0.769	0.044
3026550	Troy Elementary School District	Montana	0.83	0.031
3026580	Troy High School District	Montana	0.83	0.031
3026640	Turner Elementary School District	Montana	0.788	0.059
3026670	Turner High School District	Montana	0.788	0.059
3026730	Twin Bridges K-12 Schools	Montana	0.731	0.03
3026880	Ulm Elementary School District	Montana	0.844	0.025
3027060	Valier Elementary School District	Montana	0.724	0.051
3027090	Valier High School District	Montana	0.724	0.051
